condFile,condFileIm,cueFile,cueFileIm,recogFile,recogFileIm,cues,stimulus,CORRanswer,trialtype,valArous,block,StimulusType,corrAnsw,words,images,trialType,ValArous,Panas_routine.thisRepN,Panas_routine.thisTrialN,Panas_routine.thisN,Panas_routine.thisIndex,skip_routine.thisRepN,skip_routine.thisTrialN,skip_routine.thisN,skip_routine.thisIndex,Group.thisRepN,Group.thisTrialN,Group.thisN,Group.thisIndex,loop_cues.thisRepN,loop_cues.thisTrialN,loop_cues.thisN,loop_cues.thisIndex,loop_cues2.thisRepN,loop_cues2.thisTrialN,loop_cues2.thisN,loop_cues2.thisIndex,instruction_wordfirst.thisRepN,instruction_wordfirst.thisTrialN,instruction_wordfirst.thisN,instruction_wordfirst.thisIndex,instruction_image_first.thisRepN,instruction_image_first.thisTrialN,instruction_image_first.thisN,instruction_image_first.thisIndex,PM_task_loop.thisRepN,PM_task_loop.thisTrialN,PM_task_loop.thisN,PM_task_loop.thisIndex,recog_task_loop.thisRepN,recog_task_loop.thisTrialN,recog_task_loop.thisN,recog_task_loop.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,finalLoop.thisRepN,finalLoop.thisTrialN,finalLoop.thisN,finalLoop.thisIndex,SAMratings.thisRepN,SAMratings.thisTrialN,SAMratings.thisN,SAMratings.thisIndex,key_resp_PM.keys,key_resp_PM.corr,key_resp_PM.rt,key_resp_PM.lenient,key_resp_18.keys,key_resp_18.corr,key_resp_18.rt,slider_valence.response,slider_valence.rt,slider_arousal.response,slider_arousal.rt,key_resp_23.keys,key_resp_23.corr,key_resp_23.rt,participant,Group,session,date,expName,psychopyVersion,frameRate,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,bankrupt,d,1,Hit,1,Words,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,113,113,113,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,demon,l,0,NoHit,1,Words,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,114,114,114,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,rifle,l,0,NoHit,1,Words,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,115,115,115,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,noisy,l,0,NoHit,1,Words,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,116,116,116,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,afraid,h,7,NegH1,1,Words,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,117,117,117,,,,,,,,,,,,,,,,,None,0,[],0,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,noisy,d,1,Hit,1,Words,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,118,118,118,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,disloyal,l,0,NoHit,1,Words,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,119,119,119,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,controlling,l,0,NoHit,1,Words,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,120,120,120,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,devil,l,0,NoHit,1,Words,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,121,121,121,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,bomb,l,0,NoHit,1,Words,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,122,122,122,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,devil,d,1,Hit,1,Words,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,123,123,123,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,ambulance,l,0,NoHit,1,Words,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,124,124,124,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,erotic,l,0,NoHit,1,Words,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,125,125,125,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,distressed,l,0,NoHit,1,Words,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,126,126,126,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,coward,h,4,NegL1,1,Words,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,127,127,127,,,,,,,,,,,,,,,,,None,0,[],0,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,distressed,d,1,Hit,1,Words,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,128,128,128,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,car,l,0,NoHit,1,Words,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,129,129,129,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,shotgun,l,0,NoHit,1,Words,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,130,130,130,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,detest,l,0,NoHit,1,Words,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,131,131,131,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,street,,,None,,Words,l,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,14,,,,,,,,,,,,,,,,,l,1,9.226590367150493,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,gentle,,,None,,Words,l,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,l,1,0.13362808607053012,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,table,,,None,,Words,l,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,2,4,,,,,,,,,,,,,,,,,l,1,0.1342360054841265,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,shotgun,,,None,,Words,l,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,3,3,7,,,,,,,,,,,,,,,,,l,1,0.1348705516429618,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,coward,,,NegL1,,Words,d,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,l,0,0.11757419910281897,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,statue,,,NeuL1,,Words,d,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,5,15,,,,,,,,,,,,,,,,,l,0,0.1336178204510361,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,startled,,,NeuH1,,Words,d,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,6,6,10,,,,,,,,,,,,,,,,,l,0,0.11992375180125237,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,birthday,,,PosH1,,Words,d,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,7,7,8,,,,,,,,,,,,,,,,,l,0,0.13612969883251935,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,tense,,,None,,Words,l,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,8,8,12,,,,,,,,,,,,,,,,,l,1,0.16723111749161035,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,bunny,,,PosL1,,Words,d,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,9,9,13,,,,,,,,,,,,,,,,,l,0,0.13438999047502875,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,demon,,,None,,Words,l,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,10,10,6,,,,,,,,,,,,,,,,,l,1,0.13452921842690557,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,afraid,,,NegH1,,Words,d,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,11,11,5,,,,,,,,,,,,,,,,,l,0,0.15065913554280996,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,confident,,,None,,Words,l,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,12,12,9,,,,,,,,,,,,,,,,,l,1,0.1336069132667035,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,nature,,,None,,Words,l,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,13,13,0,,,,,,,,,,,,,,,,,l,1,0.35159465787000954,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,home,,,None,,Words,l,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,14,14,11,,,,,,,,,,,,,,,,,l,1,0.18288207740988582,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,wolf,,,None,,Words,l,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,15,15,1,,,,,,,,,,,,,,,,,l,1,0.16725453606341034,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,table,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,cozy,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,dollar,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,python,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,impair,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,divorce,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,divorce,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,dollar,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,python,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,table,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,impair,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,cozy,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,cyclone,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,bath,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,dignified,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,affection,d,1,Hit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,tower,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,comfort,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,affection,d,1,Hit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,stool,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,stiff,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,stool,d,1,Hit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,dollar,h,11,PosH2,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,None,0,[],0,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,dump,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,kindness,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,easy,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,kindness,d,1,Hit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,subdued,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,spray,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
